# lat lon vals
64.42292 -83.53153 0.01584
55.63180 -65.82548 0.01071
72.90467 -69.65548 0.04054
64.42261 -62.71277 0.01355
58.83471 -60.19925 0.02214
68.80933 -64.04257 0.02127
68.86446 -73.06033 0.01860
57.74316 -77.22981 0.02579
64.24680 -74.46642 0.01850
63.84361 -68.37630 0.02480
63.66893 -76.09704 0.01239
63.63167 -59.99377 0.02295
5.50156 -89.67012 0.03080
-1.16604 -89.93149 0.00000
7.21364 -87.78371 0.02663
10.17844 -86.89542 0.03724
5.27800 -85.18093 0.01406
0.78169 -86.08373 0.03655
39.90213 -123.56185 0.02374
33.33005 -121.45168 0.01319
33.49396 -118.87461 0.00495
35.44455 -117.23352 0.01466
38.02830 -121.72587 0.01756
38.23945 -114.29488 0.02419
37.31548 -116.86006 0.01244
35.86202 -120.86161 0.00978
32.40719 -108.20284 0.00808
33.86038 -117.07979 0.01839
36.75930 -119.34318 0.02071
38.63821 -116.30005 0.03437
36.15012 -119.32135 0.02759
33.13188 -122.72758 0.02508
33.44389 -118.35567 0.39019
33.64500 -116.80862 0.96693
33.42807 -119.66672 1.20338
33.43511 -117.56993 1.10384
69.61359 -130.35393 0.07478
61.78491 -137.42095 0.02083
63.22889 -146.48126 0.01794
67.98114 -152.27720 0.04569
65.22702 -135.49807 0.02975
63.97542 -139.46975 0.03186
71.57005 -138.25513 0.09888
61.57286 -145.13669 0.02329
63.28569 -154.05082 0.01652
18.44068 -152.67369 0.01023
21.29323 -150.38156 0.01070
22.02235 -156.16518 0.01742
13.17918 -154.02584 0.01231
16.29915 -156.50887 0.01041
26.07722 -149.59088 0.01239
20.25583 -155.03089 0.02344
22.04612 -160.11574 0.02963
16.61170 -158.27430 0.00972
33.66239 -115.87159 0.01999
35.59656 -114.15867 0.01997
38.38707 -118.69722 0.01631
37.41759 -113.73400 0.01090
36.11000 -117.85279 0.01041
32.71714 -106.24427 0.02212
39.87214 -94.29269 0.02265
45.50989 -84.30604 0.01638
42.19263 -90.89583 0.01574
46.63785 -96.15681 0.02557
43.73113 -88.20759 0.03498
43.72660 -89.96972 0.01744
43.66544 -96.34278 0.01854
39.46043 -86.24184 0.01203
79.68377 -12.08292 0.01209
79.81220 -25.99299 0.01918
78.74943 -62.71600 0.04051
84.90703 -50.43707 0.03089
83.63741 -9.48035 0.06102
80.12767 -37.13720 0.03470
81.14306 -42.86675 0.04676
80.79766 -18.98686 0.02352
83.16970 -92.14675 0.04538
89.57823 37.00270 0.02303
85.10123 -8.62150 0.06633
32.38913 -118.38862 0.01381
34.29993 -116.76863 0.01754
36.96803 -121.26075 0.01459
37.12160 -113.81083 0.01212
36.18673 -116.37112 0.01438
34.73516 -120.35703 0.01915
31.38463 -108.19506 0.02350
18.48685 -152.58495 0.01208
21.33155 -150.30241 0.02119
22.06864 -156.07273 0.02281
13.21741 -153.93745 0.01472
16.34094 -156.42234 0.01703
26.09392 -149.51808 0.01568
20.30209 -154.93904 0.02111
22.09889 -160.03402 0.01477
16.65249 -158.19363 0.01724
32.16642 -118.58557 0.00748
34.07210 -116.97517 0.01150
36.73673 -121.46382 0.01223
36.92082 -114.00051 0.00817
35.96733 -116.57772 0.01189
34.50161 -120.55130 0.00960
32.52153 -116.84801 0.01269
35.40618 -119.05170 0.01288
37.34698 -115.99268 0.00768
34.78589 -119.02738 0.01100
31.82468 -122.32887 0.01241
42.95173 -122.31944 0.02147
45.42998 -120.41248 0.01101
47.57245 -125.31174 0.01679
48.06853 -117.59468 0.01278
47.24547 -120.27746 0.01479
45.74731 -124.67181 0.01358
50.53658 -127.38634 0.01298
43.44179 -119.90122 0.01661
46.65790 -122.97284 0.01303
48.29432 -119.87774 0.00653
46.09380 -122.94767 0.00954
42.41846 -127.24035 0.01717
80.95851 -18.60313 0.01150
80.80096 -35.13087 0.01680
78.87778 -71.52479 0.10387
84.98152 -70.64753 0.11823
85.07224 -21.74061 0.06072
80.83261 -47.70582 0.04011
81.67438 -54.92168 0.02909
81.98820 -28.16051 0.02980
82.45198 -100.97591 0.02682
88.54833 -112.55890 0.02673
86.48329 -26.16477 0.05636
18.34452 -152.69433 0.00818
21.20084 -150.39536 0.01537
21.92964 -156.18506 0.01684
13.10455 -154.04761 0.01390
16.20885 -156.52353 0.00943
26.00909 -149.59124 0.00938
20.15926 -155.04966 0.01888
21.95270 -160.13682 0.01318
16.52074 -158.28463 0.01105
78.72326 -41.11115 0.03441
77.70064 -54.51718 0.02690
75.16601 -77.15413 0.10113
80.48291 -82.39139 0.04417
82.53933 -55.95786 0.01679
77.23065 -63.42462 0.12540
77.74097 -69.01335 0.16320
79.16333 -51.19057 0.09913
78.03678 -96.68956 0.07593
84.75800 -117.64672 0.04725
83.60131 -66.09188 0.01945
18.45056 -152.69178 0.01947
21.30427 -150.39872 0.01262
22.03142 -156.18441 0.01770
13.18619 -154.04359 0.01985
16.30881 -156.52776 0.01830
26.08838 -149.60943 0.02465
20.26577 -155.05021 0.02140
22.05369 -160.13196 0.01922
16.62177 -158.29268 0.01359
32.34358 -119.35156 0.01744
34.26134 -117.75047 0.01125
36.86298 -122.22901 0.01512
37.15585 -114.74870 0.01203
36.16547 -117.36827 0.01259
34.66619 -121.32193 0.01547
31.29200 -108.78811 0.02967
32.69987 -117.60326 0.04562
35.57728 -119.84473 0.06045
37.55298 -116.78896 0.03871
34.96051 -119.81581 0.03410
32.00778 -123.04705 0.03413
64.70625 -32.88107 0.02187
64.24318 -38.44692 0.05117
63.66408 -50.84218 0.04983
61.69487 -25.97124 0.03491
70.15311 -50.07528 0.01557
69.54061 -32.72745 0.01274
64.27713 -42.31698 0.05847
65.03488 -44.54531 0.01830
65.27183 -36.03661 0.02702
56.27021 -46.79998 0.04487
72.55939 -33.51600 0.01313
18.34825 -152.79217 0.01378
21.21207 -150.48543 0.01531
21.93103 -156.28807 0.01721
13.10433 -154.14436 0.01175
16.21426 -156.62253 0.01532
26.03215 -149.68184 0.01837
20.16314 -155.15262 0.02483
21.94645 -160.22570 0.01141
16.52781 -158.37915 0.00723
66.90699 -40.34702 0.01953
66.12741 -46.95099 0.02812
64.98845 -59.21980 0.04636
63.51745 -29.67117 0.01734
70.81502 -60.41642 0.06624
71.77397 -42.92719 0.02137
65.96230 -51.23056 0.04706
66.58833 -53.75456 0.01863
67.33793 -44.55427 0.01254
57.37927 -53.70660 0.01933
74.37675 -45.95300 0.03670
33.44401 -115.21788 0.02382
35.36669 -113.49637 0.02280
38.21712 -118.04776 0.01232
37.92551 -110.68763 0.00897
37.18213 -113.05800 0.01356
35.90244 -117.19681 0.02203
32.53778 -105.84948 0.01684
-54.43205 -35.60794 0.01764
-54.90002 -40.14368 0.00766
-52.17211 -37.65325 0.01062
-52.84689 -40.03693 0.01865
-56.18311 -43.28818 0.01186
-54.36043 -36.12349 0.03601
-53.06378 -29.89755 0.01630
-51.92727 -34.42743 0.01546
-59.00142 -26.44277 0.01301
-47.80709 -28.99945 0.00836
-56.00685 -29.63986 0.02146
-48.34173 -40.95968 0.02686
-54.09614 -39.39006 0.01056
-52.60794 -38.24710 0.03171
-55.78274 -39.82542 0.02466
-54.64336 -37.06467 0.05998
-60.85343 -33.10364 0.01129
-55.71359 -27.26470 0.02899
18.49106 -152.97697 0.00912
21.36606 -150.66282 0.01402
22.06404 -156.48547 0.01667
13.20812 -154.32510 0.01996
16.35250 -156.81835 0.02059
26.17782 -149.87954 0.02020
20.30693 -155.35139 0.01455
22.06397 -160.39096 0.01558
16.67067 -158.57131 0.01179
63.81762 -13.06969 0.01133
63.94284 -17.52154 0.04310
64.93463 -34.09048 0.02892
61.18485 -10.26263 0.01334
71.93129 -23.76996 0.02595
67.64876 -9.78435 0.01472
64.43890 -21.24667 0.02465
65.55514 -23.11416 0.01336
64.58692 -14.89753 0.01764
56.37217 -13.22636 0.03356
36.47689 -120.15617 0.01650
38.55434 -118.45049 0.02077
40.94612 -122.99242 0.01436
41.28913 -115.55723 0.00962
40.39308 -118.14631 0.01069
38.92919 -122.21705 0.01124
12.01019 -89.42939 0.04770
13.66223 -87.42166 0.01824
15.94884 -84.73353 0.03911
16.00108 -86.58090 0.02784
16.97322 -94.55478 0.02998
11.79356 -84.78537 0.08145
28.13846 -97.93381 0.01796
35.24327 -87.81248 0.02527
29.90171 -95.81556 0.03679
35.32857 -101.77233 0.03194
31.78839 -93.31828 0.02990
31.61083 -95.09262 0.01582
31.29139 -100.41696 0.01179
27.79767 -92.05410 0.02173
80.96068 -10.44958 0.00808
81.11836 -26.72332 0.02249
79.68841 -67.89026 0.05687
85.98818 -59.14086 0.01855
84.96486 -6.87914 0.04536
81.39659 -39.82017 0.03526
82.38997 -46.83245 0.02422
82.14439 -18.54201 0.02278
83.64701 -101.26198 0.03232
88.94328 -28.80144 0.02644
86.37625 -5.27027 0.06059
80.35558 -34.86593 0.00888
79.54531 -50.47101 0.02285
76.93456 -77.91790 0.04799
82.46866 -83.87817 0.08333
84.26874 -50.13022 0.04213
79.15164 -61.16291 0.09303
79.72055 -67.83249 0.13440
80.97783 -46.14246 0.01474
79.85385 -100.93024 0.08356
86.05519 -128.63505 0.04560
85.34392 -62.10471 0.01204
18.34867 -153.20172 0.02096
21.24481 -150.86090 0.01679
21.92247 -156.71945 0.01581
13.09135 -154.54976 0.02052
16.22240 -157.03655 0.01373
26.11844 -150.05765 0.02775
20.16426 -155.58352 0.01685
21.90647 -160.59953 0.02022
16.54273 -158.77426 0.01085
35.30381 -119.35360 0.03102
37.32505 -117.66788 0.01298
39.80616 -122.18346 0.01532
40.06117 -114.76857 0.01462
39.16992 -117.32943 0.01521
37.72509 -121.37833 0.01001
44.35398 -125.17130 0.00913
35.68754 -117.47134 0.02653
38.61618 -119.83252 0.02282
40.42407 -116.80162 0.01470
38.02018 -119.81306 0.01563
34.91285 -123.36731 0.04820
20.98451 -156.64674 0.01394
24.12182 -154.15306 0.01637
24.41263 -160.47007 0.01353
14.87832 -157.88593 0.02745
18.76052 -160.73297 0.01112
28.84481 -153.78415 0.01101
22.83325 -159.34221 0.01814
24.15764 -163.85196 0.01607
19.17330 -162.42503 0.01138
18.49100 -163.58640 0.01740
20.98452 -156.64676 0.02485
24.12183 -154.15308 0.01288
24.41264 -160.47009 0.01239
14.87833 -157.88595 0.02486
18.76052 -160.73299 0.02156
28.84482 -153.78417 0.01274
22.83326 -159.34223 0.01525
24.15765 -163.85198 0.02149
19.17331 -162.42506 0.02137
18.34687 -167.71499 0.01638
27.30058 -163.08082 0.00000
21.52405 -152.93485 0.03075
24.39408 -158.45581 0.02237
23.68184 -158.20736 0.01769
20.88538 -159.43801 0.02220
13.24978 -162.42324 0.00000
51.48110 7.08589 0.00750
51.97972 4.53651 0.00867
49.77155 7.29258 0.01435
54.52085 11.17974 0.00609
53.06841 1.70553 0.00626
55.00192 0.15959 0.00608
52.24202 6.50693 0.01154
47.43187 4.47746 0.00657
52.01666 17.03642 0.00791
57.17870 14.92076 0.01368
52.26096 5.55536 0.04953
49.13451 0.07563 0.02461
54.25319 9.69947 0.01854
59.34131 11.82695 0.02381
54.21500 2.66353 0.03150
47.77332 7.98866 0.01662
51.45229 5.29130 0.05106
18.42121 -152.86746 0.01234
21.28924 -150.55851 0.00868
21.99939 -156.36875 0.01160
13.15805 -154.21780 0.02133
16.28453 -156.70323 0.01419
26.10259 -149.76525 0.01134
20.23657 -155.23403 0.01785
22.00833 -160.29258 0.01160
16.60012 -158.45886 0.00963
5.80860 -50.46536 0.01678
3.37531 -52.30291 0.02686
2.80195 -53.81574 0.01518
9.66902 -49.75662 0.01272
7.83734 -56.48034 0.01084
-2.89231 -50.58378 0.01274
3.08391 -50.06219 0.01343
8.85855 -52.71223 0.02162
10.81533 -54.82131 0.00838
4.89550 -48.03425 0.01023
4.86307 -53.02369 0.03577
0.11485 -54.36074 0.01069
13.19691 -47.45129 0.01262
5.59473 -51.39870 0.02416
2.76507 -52.69692 0.02624
-4.21175 -52.11802 0.00769
5.62085 -57.14175 0.01636
12.65071 -53.51893 0.00924
9.80682 -49.91509 0.02280
7.96287 -56.61369 0.03549
-2.81370 -50.71946 0.01093
3.21918 -50.20526 0.02999
8.98904 -52.86828 0.00934
10.91875 -54.96323 0.03473
5.03853 -48.16663 0.01185
5.00767 -53.18000 0.00892
0.24384 -54.51909 0.02015
13.32399 -47.61368 0.04134
5.73979 -51.55355 0.03228
2.90406 -52.85221 0.02706
-4.13818 -52.26529 0.03353
5.76024 -57.27612 0.03482
12.74180 -53.66901 0.02319
28.20891 -98.23200 0.01487
35.36690 -88.06827 0.01474
29.97244 -96.12537 0.01553
35.33255 -102.03578 0.01465
31.86941 -93.62494 0.01121
31.68303 -95.40683 0.01290
31.34056 -100.69470 0.01358
27.86314 -92.33081 0.01332
28.20891 -98.23200 0.01706
35.36690 -88.06827 0.01905
29.97244 -96.12537 0.02180
35.33255 -102.03578 0.01360
31.86941 -93.62494 0.00842
31.68303 -95.40683 0.00917
31.34056 -100.69470 0.01526
27.86314 -92.33081 0.01218
35.35269 -119.26449 0.01861
37.37510 -117.57517 0.02079
39.86025 -122.09227 0.02886
40.10303 -114.68038 0.02103
39.21778 -117.23561 0.03107
37.77783 -121.28947 0.01649
44.40774 -125.07575 0.00000
35.73700 -117.38020 0.02357
38.66774 -119.73925 0.02750
40.46832 -116.70806 0.02364
38.07182 -119.72064 0.03006
66.06109 -27.66892 0.00514
65.77592 -33.26481 0.02184
65.46708 -47.33870 0.01993
62.99285 -21.50113 0.01054
71.95788 -44.21745 0.03800
70.52808 -26.78621 0.01378
65.92481 -37.36957 0.03133
66.76947 -39.65086 0.02125
66.71119 -30.65399 0.01600
73.23872 -26.80544 0.02186
36.54011 -99.37113 0.01724
42.90844 -89.53283 0.01627
38.59991 -96.79020 0.02359
42.72410 -101.91188 0.01356
40.34319 -94.22460 0.01708
40.19321 -96.04674 0.01829
39.78419 -101.49037 0.01356
36.04820 -91.98973 0.02083
44.05162 -122.83065 0.03712
46.62401 -120.88748 0.03305
48.73109 -125.88953 0.01026
49.26451 -118.07501 0.02787
48.44524 -120.79286 0.01547
46.92910 -125.26237 0.03714
51.00297 -136.18937 0.02479
18.40081 -152.72752 0.01265
21.25841 -150.42889 0.01340
21.98290 -156.22105 0.00984
13.14682 -154.07965 0.01590
16.26259 -156.56063 0.01042
26.05828 -149.63267 0.01129
20.21585 -155.08626 0.01571
22.00285 -160.16564 0.00836
16.57562 -158.32212 0.01422
67.54618 -24.97311 0.01602
67.34325 -30.84385 0.02001
67.13242 -46.40123 0.01997
64.32643 -18.75267 0.01672
73.46350 -41.58366 0.04144
71.79864 -23.91957 0.01864
67.54753 -35.25751 0.01936
68.43626 -37.63974 0.02830
68.24541 -28.02799 0.03454
74.24126 -23.76288 0.01910
18.31437 -152.87669 0.01110
21.18559 -150.56115 0.01163
21.89667 -156.37638 0.01444
13.07554 -154.22850 0.01671
16.18391 -156.70574 0.01092
26.02437 -149.75279 0.02510
20.12925 -155.24045 0.01515
21.90584 -160.30346 0.02015
16.49851 -158.45722 0.01744
74.18444 -40.76681 0.22508
73.30527 -50.35079 0.04762
71.52469 -67.76676 0.27310
76.92896 -69.52497 0.05089
78.34268 -48.17803 0.07471
73.01374 -56.73402 0.26690
73.60309 -60.56338 0.22589
74.63243 -47.41740 0.29632
74.98475 -84.00039 0.21633
79.93298 -53.82812 0.01936
64.93706 -29.38305 0.01454
64.59749 -34.79914 0.04838
64.23210 -47.94377 0.02030
61.96246 -23.28205 0.01967
70.83965 -45.82282 0.02667
69.57518 -28.57136 0.00997
64.71228 -38.70299 0.03965
65.52990 -40.90932 0.02221
65.55581 -32.31392 0.04615
72.49758 -28.69184 0.02608
59.06965 -63.63565 0.01407
49.87439 -87.91925 0.01923
56.01315 -72.62156 0.01109
53.78917 -79.89788 0.00930
58.48404 -84.89594 0.01372
55.12481 -76.13319 0.00930
55.34171 -78.12955 0.01216
58.21574 -70.59043 0.01395
55.92629 -87.88047 0.01973
49.73838 -74.19863 0.01153
57.06841 -72.16102 0.00998
51.85371 -69.82942 0.02776
63.44250 -74.14841 0.01451
62.01419 -83.28793 0.00888
51.17887 -81.75836 0.01292
55.99756 -81.85638 0.01384
55.91084 -77.21330 0.01599
55.39758 -82.72505 0.00793
56.39732 -69.34655 0.01978
63.53492 -11.99982 0.00733
63.68511 -16.35913 0.01685
64.80015 -33.13202 0.03456
60.94109 -9.39021 0.01903
71.83140 -22.20031 0.02877
67.31721 -8.59901 0.01674
64.20685 -20.04361 0.03567
65.34546 -21.87612 0.01090
64.30826 -13.74898 0.02424
56.24287 -12.41834 0.03951
69.84416 -6.21607 0.00829
26.02234 -99.91176 0.01402
27.73120 -97.97646 0.01727
33.18994 -103.96092 0.01713
29.78297 -95.43293 0.01355
29.51723 -97.28270 0.01627
29.03661 -102.36162 0.01505
25.67835 -94.18431 0.01368
31.91002 -116.75192 0.00963
33.79369 -115.11294 0.00913
36.60767 -119.63523 0.01303
36.52761 -112.20598 0.01217
35.66454 -114.68264 0.01587
34.28334 -118.71397 0.00887
31.00449 -107.25721 0.01051
38.16683 -116.44211 0.01105
40.29591 -114.56522 0.02442
42.87063 -119.17076 0.00907
42.74628 -111.80303 0.01591
42.06223 -114.19820 0.01731
40.78474 -118.49832 0.01250
36.95193 -105.29418 0.01941
9.50038 -87.84063 0.01255
1.30474 -88.66521 0.02513
11.17847 -85.79401 0.01577
13.56792 -83.03337 0.00600
13.70505 -84.92776 0.02127
9.27947 -83.22265 0.01979
4.15755 -84.04536 0.01302
33.71071 -120.70076 0.01392
35.68559 -119.08878 0.02597
38.13781 -123.56823 0.01736
38.59963 -116.08186 0.00883
37.58230 -118.75202 0.01642
36.04625 -122.70327 0.02210
63.66264 -11.89420 0.01286
63.81576 -16.27477 0.02233
64.93352 -33.14076 0.03316
61.05795 -9.27236 0.03747
71.92925 -22.08605 0.01628
67.43506 -8.48848 0.01863
64.33978 -19.97842 0.02302
65.47942 -21.81449 0.01624
64.43811 -13.65040 0.02025
56.32279 -12.32216 0.03484
69.94301 -6.11213 0.02089
32.14573 -118.95288 0.01654
34.05396 -117.34970 0.02799
36.69319 -121.83289 0.05749
36.93080 -114.35794 0.01735
35.95592 -116.95793 0.01706
34.47185 -120.91912 0.01116
31.82607 -118.54909 0.01429
33.72136 -116.94680 0.01139
36.40539 -121.43574 0.01270
36.58758 -113.96051 0.02790
35.62405 -116.54382 0.01574
34.15292 -120.51017 0.02369
31.78913 -118.58176 0.01658
33.68362 -116.98099 0.01319
36.36712 -121.46941 0.01284
36.55447 -113.99176 0.01002
35.58777 -116.57799 0.00874
34.11424 -120.54240 0.00967
31.78564 -118.60930 0.02434
33.68027 -117.00911 0.01779
36.36192 -121.49709 0.01584
36.55335 -114.01850 0.01567
35.58497 -116.60650 0.01776
34.11001 -120.56993 0.01229
73.91285 -13.99737 0.10708
74.02652 -22.10130 0.10803
74.06048 -46.81350 0.08989
69.74292 -7.08548 0.01870
79.90106 -32.97631 0.07817
77.69827 -11.44524 0.23968
74.45125 -28.61757 0.13857
75.50885 -31.68905 0.53536
74.84114 -17.76981 0.12324
80.18944 -67.96335 0.03800
79.43726 -10.32253 0.09363
0.37596 -82.91897 0.01497
-5.89301 -82.67156 0.01482
2.25980 -80.67081 0.01147
-3.09887 -71.88099 0.02129
5.29690 -77.46832 0.01916
5.92431 -79.71715 0.00750
0.08653 -78.09344 0.01913
-3.67818 -79.03985 0.01310
-22.54751 -75.97371 0.05715
-27.89654 -71.61285 0.03862
-18.07792 -72.89214 0.05445
-27.98471 -66.63374 0.01918
-25.54454 -64.30156 0.05958
-29.73641 -77.51473 0.01587
-23.59716 -67.88642 0.05769
-26.55621 -68.89231 0.01849
28.09868 -97.79542 0.02096
35.18021 -87.69266 0.01153
29.86166 -95.67206 0.01685
35.32121 -101.65165 0.01585
31.74381 -93.17617 0.01089
31.57027 -94.94710 0.01472
31.26162 -100.28857 0.01965
27.76026 -91.92628 0.01790
18.69427 -83.84908 0.01874
24.52970 -74.48193 0.01650
20.42318 -81.19817 0.02064
22.06799 -78.70212 0.01551
22.31670 -80.28287 0.01970
24.14359 -89.43956 0.02171
18.50076 -78.58897 0.02507
10.77540 -79.36625 0.01173
19.51403 -75.92778 0.02459
14.83106 -77.28927 0.02851
19.01650 -81.59556 0.04267
23.86374 -83.90478 0.03959
23.64757 -79.46812 0.01827
22.63105 -84.01493 0.03649
32.22231 -116.99367 0.01737
34.11711 -115.35075 0.01773
36.89623 -119.86712 0.01328
36.85062 -112.44446 0.00949
35.98481 -114.92823 0.01335
34.59784 -118.95883 0.01080
31.29200 -107.34461 0.02338
32.61606 -116.79490 0.01129
34.52165 -115.13633 0.01665
37.29544 -119.65606 0.02339
37.22098 -112.25025 0.00908
36.37761 -114.71544 0.01357
35.00771 -118.76451 0.01436
31.67679 -107.11951 0.03661
36.73969 -88.91281 0.01678
41.88856 -79.13136 0.00991
38.95442 -85.30276 0.01503
44.56602 -91.24292 0.04022
40.35658 -82.66271 0.01933
40.45970 -84.28665 0.01618
46.48785 -75.14396 0.01641
40.89373 -91.39737 0.01338
36.49320 -81.52091 0.01591
43.77248 -78.06889 0.02176
37.82425 -77.95293 0.01809
37.30008 -85.96249 0.01200
41.07181 -87.26285 0.01374
41.22970 -83.58291 0.01537
40.38681 -87.63501 0.02366
43.02728 -74.99608 0.01718
32.10242 -118.72090 0.00498
34.00734 -117.11464 0.01337
36.66531 -121.60113 0.00890
36.86970 -114.13153 0.00805
35.90636 -116.71846 0.00789
34.43270 -120.68601 0.00933
31.09552 -108.47034 0.01128
78.02796 -11.64335 0.01388
78.19565 -23.20233 0.02914
77.64440 -56.14623 0.07410
72.72190 -2.23242 0.08805
83.62958 -40.37749 0.02359
81.88239 -8.62355 0.08188
78.59769 -32.53159 0.03370
79.65921 -37.04294 0.03203
79.09588 -17.13385 0.01279
82.70583 -82.20162 0.06631
88.59082 22.53237 0.03232
83.40184 -7.36834 0.06479
50.68406 13.11997 0.01582
51.29586 10.67163 0.01709
49.03587 13.08358 0.02826
53.38337 17.19084 0.03066
52.61584 7.72898 0.01662
54.86424 6.17916 0.02102
51.45653 12.67184 0.00781
46.76527 10.03417 0.01802
50.86882 21.44829 0.02099
55.65150 20.71007 0.01342
51.52697 11.73800 0.01492
48.45896 5.38013 0.01067
53.22827 15.87599 0.01407
58.08104 18.61694 0.01246
52.16491 28.13832 0.01368
53.76899 8.95018 0.01715
47.16276 13.46513 0.00938
50.72879 11.36529 0.03562
47.30224 15.01478 0.15586
47.35216 11.39449 0.49660
9.62958 -87.90530 0.01080
1.39398 -88.74550 0.00000
11.30617 -85.85999 0.01614
13.68878 -83.10378 0.01469
13.82194 -84.99494 0.01806
9.40902 -83.28638 0.01581
4.25934 -84.10573 0.01306
32.52216 -88.92708 0.02195
28.95750 -100.54039 0.02075
24.23894 -90.11325 0.02340
29.31610 -95.92382 0.01935
35.84114 -86.20228 0.02098
31.12276 -93.63185 0.02675
36.70543 -99.68993 0.06109
32.89340 -91.15300 0.03792
32.78595 -92.87198 0.01957
32.62817 -98.47866 0.04732
28.99210 -89.95628 0.01449
30.39692 -85.43934 0.03581
29.69343 -93.94509 0.07521
33.13854 -95.58522 0.04373
33.85595 -92.19247 0.03261
32.38570 -95.72907 0.03943
37.76887 -117.47512 0.02984
39.88468 -115.64824 0.02352
42.40535 -120.23634 0.02387
42.40543 -112.85772 0.02665
41.66874 -115.30088 0.02966
40.34118 -119.53472 0.01762
63.40401 -14.74307 0.01408
63.48707 -19.17366 0.01687
64.34319 -35.04560 0.01558
60.79056 -11.80146 0.04100
71.48102 -25.97162 0.01076
67.34307 -11.60189 0.01215
63.94479 -22.83444 0.01470
65.03230 -24.71395 0.01030
64.15710 -16.61230 0.02421
56.06069 -14.59282 0.03034
32.06637 -118.80394 0.01067
33.97093 -117.20011 0.02205
36.62467 -121.68529 0.10477
36.84153 -114.21188 0.02151
35.87222 -116.80475 0.02493
34.39375 -120.76872 0.01778
28.31261 -96.58439 0.01598
35.10696 -86.69306 0.01755
30.08777 -94.38567 0.02035
35.73512 -100.49521 0.01606
31.91340 -91.90231 0.01455
31.77912 -93.64106 0.01282
31.56814 -99.14440 0.01475
27.98875 -90.73014 0.01925
29.41228 -86.07764 0.02936
28.67618 -94.67629 0.04026
32.10957 -96.34177 0.04016
32.89800 -92.95554 0.01696
31.34382 -96.46613 0.02063
27.60532 -104.48995 0.00000
31.65092 -118.20575 0.02015
33.53826 -116.60172 0.03131
36.25644 -121.09664 0.02794
36.38978 -113.62392 0.02974
35.43934 -116.19080 0.01292
33.98134 -120.16431 0.02647
30.69097 -108.26018 0.02282
32.00204 -116.49004 0.04391
34.88639 -118.66199 0.05921
36.83651 -115.59493 0.02758
34.26063 -118.63842 0.04845
31.31362 -121.93277 0.03630
1.10890 -82.05114 0.01260
-5.43837 -81.88294 0.01243
2.98371 -79.72292 0.01847
-2.30514 -71.14220 0.02269
5.84757 -76.58865 0.01900
6.51292 -78.76970 0.02007
0.81675 -77.15561 0.02110
-3.01000 -78.09305 0.01179
35.28408 -119.38800 0.01990
37.30483 -117.70369 0.01608
39.78441 -122.21866 0.01156
40.04416 -114.80260 0.01489
39.15056 -117.36565 0.01161
37.70384 -121.41261 0.01870
44.33257 -125.20831 0.00951
35.66756 -117.50656 0.02574
38.59539 -119.86852 0.02127
40.40614 -116.83772 0.01551
37.99935 -119.84873 0.01887
34.89400 -123.39626 0.05683
49.54778 -125.16052 0.01784
49.39119 -110.32198 0.01788
43.35620 -124.35688 0.02182
43.57902 -120.84624 0.01275
46.09146 -118.84790 0.03245
48.30622 -123.77149 0.02378
48.63513 -116.05339 0.02377
47.88789 -118.67499 0.01447
46.45378 -123.18164 0.02112
51.29318 -125.79135 0.02007
44.08527 -118.38332 0.03478
47.35122 -121.39679 0.05902
48.90298 -118.26376 0.02119
46.78508 -121.38957 0.05146
42.99319 -126.04925 0.03244
32.58337 -118.55880 0.01569
34.50161 -116.93682 0.01878
37.14828 -121.42705 0.01250
37.32440 -113.97893 0.01735
36.38686 -116.54491 0.01871
34.93096 -120.53038 0.01632
31.56059 -108.25091 0.02371
42.53833 -124.93425 0.04045
32.94196 -116.80428 0.05020
35.83181 -119.02108 0.04789
37.74561 -115.96751 0.03192
35.21483 -118.99839 0.07217
32.23395 -122.34570 0.05571
31.26498 -117.28072 0.01609
33.13904 -115.66816 0.01523
35.93817 -120.17175 0.01141
35.93664 -112.72974 0.01091
35.02965 -115.24115 0.00717
33.61294 -119.23318 0.01494
41.44057 -111.84279 0.01498
43.74666 -109.58339 0.01436
46.53015 -114.33295 0.04538
45.89939 -106.88112 0.01517
45.44062 -109.12066 0.03143
44.38901 -113.89512 0.02861
32.42224 -118.27876 0.01599
34.33315 -116.65578 0.01236
37.00757 -121.14967 0.01653
37.14510 -113.70384 0.01387
36.21736 -116.25692 0.01366
34.77180 -120.24742 0.01592
31.42155 -108.11874 0.03222
42.49175 -124.70577 0.02767
32.77960 -116.53193 0.02559
35.67099 -118.73177 0.03615
37.57794 -115.67567 0.01879
35.05194 -118.71044 0.04800
32.07227 -122.07447 0.03104
32.51387 -118.28251 0.01185
34.42765 -116.65711 0.01324
37.09741 -121.15118 0.01027
37.23471 -113.70833 0.00843
36.30987 -116.25960 0.00896
34.86595 -120.25244 0.01043
31.50847 -108.09821 0.00972
40.70801 -114.04799 0.01103
49.38697 -102.65265 0.01175
42.97099 -111.94159 0.01847
45.62888 -116.64958 0.01107
45.23595 -109.22548 0.01290
44.69144 -111.53510 0.02415
43.53812 -116.12300 0.00901
39.47937 -102.82813 0.01128
29.45592 -79.99207 0.03044
22.65063 -83.86202 0.18621
30.63678 -86.66288 0.04855
27.20636 -98.50360 0.01561
23.07345 -88.13595 0.02963
